@relation reduce_train_py-weka.filters.unsupervised.attribute.NumericToNominal-Rlast

@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric
@attribute Feature15 numeric
@attribute Feature16 numeric
@attribute Feature17 numeric
@attribute Feature18 numeric
@attribute Feature19 numeric
@attribute Feature20 numeric
@attribute Feature21 numeric
@attribute Feature22 numeric
@attribute Feature23 numeric
@attribute Feature24 numeric
@attribute Feature25 numeric
@attribute Feature26 numeric
@attribute Feature27 numeric
@attribute Feature28 numeric
@attribute Feature29 numeric
@attribute Feature30 numeric
@attribute Feature31 numeric
@attribute Feature32 numeric
@attribute Feature33 numeric
@attribute Feature34 numeric
@attribute Feature35 numeric
@attribute Feature36 numeric
@attribute Feature37 numeric
@attribute Feature38 numeric
@attribute Feature39 numeric
@attribute Feature40 numeric
@attribute Feature41 numeric
@attribute Feature42 numeric
@attribute Feature43 numeric
@attribute Feature44 numeric
@attribute Feature45 numeric
@attribute Feature46 numeric
@attribute Feature47 numeric
@attribute Feature48 numeric
@attribute Feature49 numeric
@attribute Feature50 numeric
@attribute Feature51 numeric
@attribute Feature52 numeric
@attribute Feature53 numeric
@attribute Feature54 numeric
@attribute Feature55 numeric
@attribute Feature56 numeric
@attribute Feature57 numeric
@attribute Feature58 numeric
@attribute Feature59 numeric
@attribute Feature60 numeric
@attribute Feature61 numeric
@attribute Feature62 numeric
@attribute Feature63 numeric
@attribute Feature64 numeric
@attribute Feature65 numeric
@attribute Feature66 numeric
@attribute Feature67 numeric
@attribute Feature68 numeric
@attribute Feature69 numeric
@attribute Feature70 numeric
@attribute Feature71 numeric
@attribute Feature72 numeric
@attribute Feature73 numeric
@attribute Feature74 numeric
@attribute Feature75 numeric
@attribute Feature76 numeric
@attribute Feature77 numeric
@attribute Feature78 numeric
@attribute Feature79 numeric
@attribute Feature80 numeric
@attribute Feature81 numeric
@attribute Feature82 numeric
@attribute Feature83 numeric
@attribute Feature84 numeric
@attribute Feature85 numeric
@attribute Feature86 numeric
@attribute Feature87 numeric
@attribute Feature88 numeric
@attribute Feature89 numeric
@attribute Feature90 numeric
@attribute Feature91 numeric
@attribute Feature92 numeric
@attribute Feature93 numeric
@attribute Feature94 numeric
@attribute Feature95 numeric
@attribute Feature96 numeric
@attribute Feature97 numeric
@attribute Feature98 numeric
@attribute Feature99 numeric
@attribute Feature100 numeric
@attribute Output {0,1}

@data
-10.63711,-4.81652,-12.30412,-4.69857,-11.25257,-7.08223,-1372.3457,3642.75192,3004.44774,-6764.38695,-1538.7575,-3572.96411,-7.70816,2001.81146,653.20047,-2936.23076,2592.43094,-4749.09946,2858.01983,-2305.81719,2188.86064,596.09884,715.65214,1876.5782,281.01149,-9067.2006,5118.86294,13853.84256,-21854.45519,-5142.9183,-9374.47365,5989.1531,948.39549,-11064.70621,12237.5604,14175.41347,5600.51818,479.28592,-3562.55972,-3036.1974,6016.41523,6949.56482,-5806.96607,19383.64543,4676.4877,8495.9938,-14706.62503,262.30562,2271.49267,-5761.1689,3627.04614,-7090.02265,1235.44737,19928.58529,-7921.88771,5684.08442,21263.34415,25774.83289,-11153.40009,-250.39925,-14802.30507,-10557.39828,988.89741,2221.59872,2632.93076,175.54453,6457.85008,-303.05527,-10383.74509,11379.44331,19564.70088,5860.45755,875.9799,-6596.98155,2891.6095,-12407.82549,-24140.06129,-1728.77676,-55678.32029,-6341.45445,-20421.34706,6529.65504,-3428.20265,8542.59531,16703.93676,-7419.54213,-24528.56262,1785.51093,-2689.22694,-26205.578,-21168.45584,-7442.66559,-4503.15935,4160.40147,54669.31318,28370.78561,-13751.70599,7607.94299,8126.02199,17323.28523,1
-11.15959,-4.85656,-12.47889,-4.38478,-11.95239,-7.47357,-1381.39306,3650.33976,3010.75815,-6768.021,-1564.9696,-3557.60698,-4.84055,2004.45641,618.23889,-2958.53807,2583.35073,-4731.34849,2903.54934,-2313.53638,2179.52477,627.55298,689.35381,1887.03799,364.1185,-9141.49645,5092.13761,13909.9686,-21850.15123,-5074.13114,-9379.49977,6089.56005,924.78509,-10945.65201,12163.15919,13920.35968,5664.18141,554.43019,-3640.75155,-3113.63907,6068.5155,6766.21509,-5833.44597,19504.38646,4551.67501,8363.02106,-14582.22438,602.42991,2351.50212,-5649.48835,3574.29307,-7134.72555,1449.05935,19985.67541,-8003.21901,5735.53062,21100.0058,25554.39035,-11444.2566,-565.75097,-14622.46911,-10581.83252,961.77266,2170.64148,2513.70481,4.55029,6004.8877,-484.55176,-10208.11891,10730.84604,19798.18031,6121.33689,802.66752,-6873.33338,2752.66314,-11876.84159,-24563.33168,-1606.51126,-55551.41183,-6245.13542,-20356.92301,6054.65433,-2676.21985,9080.2739,16536.11797,-6505.55199,-24587.45953,1806.24097,-2446.89567,-25891.64263,-22129.02249,-7545.3951,-4799.00831,4499.23673,54857.11017,28225.13111,-12487.61044,8697.79822,8557.37508,17636.79146,1
-10.93632,-4.63071,-12.18572,-5.06947,-12.00014,-6.76504,-1371.69319,3652.53221,3010.51313,-6766.6916,-1590.20548,-3549.50945,-57.90939,1975.55081,630.48822,-2925.26199,2591.22742,-4736.61817,2819.30267,-2296.47166,2137.50684,688.6257,721.29769,1856.43348,341.09848,-9280.1984,5136.64786,13818.32244,-21747.55779,-5050.79758,-9457.3796,6035.37779,935.18133,-10946.40198,12167.27209,14175.33681,5693.54891,628.10331,-3534.97094,-3095.53876,6043.54287,6929.94571,-5807.90576,19451.06066,4348.34192,8821.23345,-14826.33481,445.86128,2288.87686,-5592.12718,3209.78485,-7050.74826,1385.1986,19696.67898,-7900.54148,5744.55423,21432.25149,25622.05994,-11272.40154,-515.64819,-14479.00516,-10698.86944,851.65487,2271.59154,2645.0215,357.10057,5917.18534,-459.09097,-10171.99817,10769.26332,19490.22464,6586.41698,1576.62653,-6976.45492,2557.7752,-12140.99781,-24187.12509,-1893.37614,-55492.51638,-6520.26335,-21192.9451,6121.93636,-3102.45657,9273.67014,16473.70961,-7593.51073,-24423.38368,1708.76187,-2241.78991,-25626.09726,-22136.93375,-7566.72478,-4101.75266,4649.25558,54780.57524,28534.7753,-13325.18026,7486.56235,8697.28036,17975.62772,1
-10.72796,-5.1047,-12.5541,-4.23313,-11.56967,-6.51458,-1374.55601,3643.06692,3027.63186,-6760.78625,-1550.75317,-3544.31279,-8.2849,1978.22547,604.98052,-2918.72304,2591.22036,-4694.50306,2810.28789,-2335.31583,2180.02166,680.32377,765.70283,1821.14712,314.20042,-9250.04257,5140.31799,13827.70141,-21754.80255,-5112.10355,-9383.36555,5971.10821,960.00152,-11078.23863,12287.93652,14105.4274,5617.43379,678.53294,-3761.66951,-2866.8602,5921.63119,6911.85771,-5621.42033,19343.13284,4518.84585,8688.37723,-14585.21172,269.52939,2244.78394,-5636.83548,3425.78607,-7009.27625,1204.16494,20003.42998,-8087.9009,6029.15997,21254.32291,25746.4875,-11154.03142,-505.21259,-14806.11163,-10767.50402,383.13012,2125.53281,2535.05214,-280.32179,5930.22011,-801.28586,-10246.49649,10687.26909,18852.69003,6231.54627,1160.60989,-6952.99413,2994.40985,-12185.45319,-24471.11566,-1599.35144,-55847.32857,-6288.11825,-20709.18539,6576.69048,-2614.42298,9220.97695,16184.33537,-7544.10176,-23930.60686,1881.45245,-2950.43276,-26181.46449,-21571.18934,-7629.0303,-4183.43043,5032.2391,55919.95463,27824.25273,-12513.23547,7231.99335,8414.96742,17426.22987,1
-10.44464,-5.36368,-12.40114,-5.22054,-11.56417,-7.05872,-1380.67965,3642.05602,3020.79503,-6758.80689,-1540.88807,-3543.83549,0.79288,2004.52492,618.77805,-2941.77918,2563.17737,-4742.10926,2894.44348,-2293.58558,2210.32852,690.6814,701.26451,1794.30057,437.70797,-9307.95917,5176.79812,13849.68682,-21839.24977,-5039.77502,-9327.02859,6021.60496,882.23615,-11073.34779,12149.73305,14240.14688,5821.63127,741.30083,-3541.44292,-3016.00282,6134.33092,6790.82553,-5983.0126,19281.18424,4496.90131,8551.92176,-14581.66017,506.39122,2254.46429,-5561.4648,3279.64167,-7260.21114,1300.00827,20087.43157,-8084.25348,5747.18269,21367.68019,25686.73865,-11370.97656,-191.82162,-15066.96738,-10700.84448,856.28882,2117.38413,2226.55516,321.47178,6135.58707,-149.30289,-10559.67174,11149.48497,19274.12827,5666.69414,1640.7798,-7289.76397,2842.95505,-11765.20535,-24288.37948,-1886.27408,-55397.58439,-5969.7656,-20775.54521,6065.65838,-2779.27626,9445.4398,16131.9952,-6972.61583,-24200.49084,1885.83849,-2980.93694,-26383.85707,-21878.11469,-7007.62849,-4798.50881,5349.63889,54513.98306,28163.3443,-12949.69608,7332.20956,8607.44961,17458.14857,1
-10.70024,-4.77655,-12.33893,-5.5787,-12.32224,-6.88854,-1380.63199,3649.88295,3021.60708,-6740.81562,-1542.82811,-3559.52628,-2.73271,1973.04422,622.27623,-2958.96728,2629.09561,-4758.50664,2844.9124,-2361.63927,2198.66501,677.56855,671.5733,1853.15498,268.35527,-9229.3518,5127.3213,13816.44251,-21838.74694,-5184.24774,-9414.36075,5867.9803,825.15609,-10941.26746,12204.35918,14191.8193,5846.38082,664.39553,-3701.74506,-2994.56736,6160.75017,6851.30797,-5739.90041,19542.63528,4402.76845,8537.06165,-14703.61871,517.96447,2108.9039,-5665.17893,3529.0398,-6950.92765,1413.44221,20163.78134,-8031.47151,5878.21789,21459.30932,25337.53607,-11364.65873,-623.14661,-15104.06839,-11017.97789,860.70745,1779.78761,2935.7133,235.62107,6032.11174,-369.80692,-10740.06737,10902.00654,19691.93304,6188.39183,1370.71104,-6565.36232,2780.51857,-12049.27435,-24322.49982,-1834.19345,-55655.01262,-6220.07214,-20272.79858,6249.26075,-3587.74087,9468.62255,16787.64376,-7329.48998,-23372.35516,1361.63349,-3362.50905,-26622.4232,-21231.63671,-7030.68901,-4672.79216,4210.69296,54628.64378,28505.76998,-12534.85572,8579.71498,8679.57595,17671.33799,0
-10.97781,-4.64846,-12.5054,-4.6524,-12.23532,-7.0036,-1376.96694,3641.87171,3020.96179,-6771.65293,-1550.42582,-3576.14454,10.88226,1971.00332,634.46049,-2922.8452,2580.65381,-4740.94009,2832.00782,-2296.13739,2158.48342,733.55378,740.71089,1862.98899,257.03158,-9199.61699,5044.95375,13826.2148,-21874.94629,-5134.62313,-9333.90211,6045.27897,903.56551,-10885.68732,11986.87945,14100.71635,5791.15003,506.53968,-3573.78623,-3193.53943,6020.3881,6846.67867,-5646.37735,19426.97378,4519.1061,8711.32931,-14541.32334,427.36169,2416.59353,-5679.65289,3197.05348,-7474.18045,1254.65228,20100.18746,-7920.9739,5840.3145,21560.41616,25521.90805,-11351.79096,-161.02492,-14647.19176,-10636.94228,602.52098,2142.91592,2200.37893,-31.26912,6122.25049,-618.42841,-10401.58211,10826.20587,19449.25567,5764.45152,1325.21013,-7160.53551,2767.15847,-11990.52318,-24637.36126,-1517.09243,-55733.6964,-6285.02972,-20754.01607,5752.50041,-3429.00824,8705.67887,16279.96988,-7527.74852,-23416.43209,1821.83236,-2851.38922,-26264.56366,-21681.21098,-7020.08019,-4029.48396,4399.6378,55360.53154,28413.67588,-12644.33436,7311.28914,8417.56608,17158.66485,0
-10.48313,-4.68939,-12.34267,-5.08554,-11.85697,-6.90796,-1379.23921,3652.3621,3012.48112,-6777.95618,-1538.39953,-3532.85062,-7.3179,1997.55644,611.87426,-2939.47197,2604.67467,-4763.52939,2867.36641,-2296.29902,2177.47216,603.66703,666.51835,1854.87368,338.03453,-9196.04084,5166.99809,13831.67225,-21817.33366,-5022.6454,-9286.87951,6040.55133,1061.82042,-11173.34141,12182.91836,14078.46337,5501.62468,507.31329,-3675.99702,-3102.27566,6104.28163,7051.62786,-5779.7378,19387.0999,4381.44906,8788.36817,-14767.84388,435.13953,2131.36261,-5703.44866,3444.87162,-6857.46599,1447.14209,20086.31615,-8336.25168,5691.38653,21352.87236,25675.80157,-11230.90762,-556.50799,-15031.44364,-10739.97846,1063.5851,2056.7791,2506.92312,36.30471,5957.26134,-68.11325,-9986.98811,10988.5077,19532.5027,5777.32528,1085.55398,-6879.44209,2610.66029,-11907.17999,-24108.83576,-1272.714,-55869.87336,-6679.74469,-20511.76005,6441.46289,-2667.49988,9256.41668,16481.96266,-6876.93859,-24226.71522,2050.86877,-2570.93225,-26523.06127,-22281.76062,-7327.25749,-3685.38416,4634.018,55450.43649,28417.16334,-12934.91047,7186.64941,8669.24267,17484.31321,1
-10.336,-4.85123,-12.42137,-4.7198,-12.32629,-7.03609,-1375.72808,3652.2175,2999.06356,-6762.11037,-1574.24849,-3540.71134,-42.7608,1971.56924,655.53553,-2896.09159,2610.02753,-4811.38833,2880.33763,-2290.2072,2167.70276,655.95556,683.81245,1886.47685,249.19077,-9287.94464,5152.44503,13841.00576,-21797.84219,-5076.34757,-9311.08339,6066.17016,999.11243,-10971.42414,12116.39619,14177.59698,5777.4434,518.77426,-3683.11157,-3109.3302,6201.38209,6745.45807,-5311.32482,19556.76039,4651.92822,8650.19867,-14664.38483,324.48298,2302.5197,-5537.76564,3320.57639,-7056.00609,1185.21598,19837.45438,-7723.69454,5778.02615,21591.99411,25913.46446,-11551.38625,-663.88766,-15141.29165,-10628.55684,947.64622,2099.7499,2555.15079,14.03434,6164.22391,-63.87689,-10385.80258,10723.47453,19517.93628,5744.37252,1294.93882,-6708.82949,2385.37423,-11802.31321,-24433.8417,-1782.95216,-55624.6148,-6224.67573,-20740.72694,6072.27216,-2739.2856,9260.41697,16651.70252,-7835.4599,-24225.21825,1682.06159,-2927.71702,-25828.76424,-21344.53131,-7347.13569,-4278.59734,5362.3779,55048.73519,27648.08423,-12908.75663,7169.83681,7708.91136,17624.32515,1
-11.10118,-4.548,-12.44521,-4.90217,-11.57522,-6.90369,-1373.021,3644.14153,3017.40829,-6773.35694,-1557.12802,-3574.50654,-27.09911,1991.91793,606.71502,-2923.80435,2621.44947,-4746.81287,2866.19669,-2301.47414,2171.84927,751.96608,665.2975,1868.16656,287.31936,-9280.42766,5098.52837,13913.36294,-21871.3271,-5131.23761,-9295.66991,6057.5453,974.84298,-11044.77715,12162.87482,14172.62991,5814.71203,667.44685,-3455.30592,-3158.43269,6179.43351,6743.73987,-5786.2002,19402.637,4636.05321,8415.08115,-14688.18478,483.0156,2241.12222,-5761.02094,3590.91289,-7162.64906,1212.46048,20202.15132,-8115.58487,6056.53489,21413.72827,25354.29116,-11164.74462,-167.27384,-14679.62902,-10977.89897,745.75878,2187.31368,2535.34831,96.10377,6204.10214,-377.7132,-10472.93759,10489.54941,19270.00324,5833.31046,1176.67405,-6857.86586,3058.15027,-12429.47315,-24313.17468,-1576.4129,-55450.11855,-6364.92575,-20827.45467,6124.38841,-2801.84721,9343.05783,16138.67315,-7503.25497,-24352.22363,1949.38978,-2500.14796,-25910.26052,-21259.05133,-6940.07314,-4992.33959,4524.87666,54603.45269,29127.74907,-12388.26054,7566.42096,8820.83788,17297.70302,0
-10.84712,-4.46808,-12.07659,-4.92243,-11.52514,-7.14168,-1375.51108,3645.38223,3010.82139,-6771.28189,-1558.98993,-3575.95264,-22.6394,1992.19654,604.89273,-2914.9212,2611.27372,-4723.89789,2854.85131,-2324.31205,2172.14105,692.88732,746.69261,1864.67609,227.02093,-9291.27019,5143.72602,13861.99963,-21849.11003,-5117.82717,-9296.19142,5969.42584,970.61566,-10948.14992,12096.14992,14143.80719,5649.43255,507.66484,-3644.64658,-3157.78014,6104.59835,6969.88226,-5734.11602,19455.64408,4539.8634,8760.29102,-14486.24209,397.33296,2161.8919,-5444.08377,3391.60047,-7290.13709,1371.2638,20176.1665,-8005.64545,5663.83512,21267.80967,25415.48833,-11300.03217,-156.03792,-14949.65462,-10681.74682,320.25788,2156.37556,2384.32995,-295.86961,5851.93839,-288.68776,-10338.63534,10395.57603,19474.80775,5780.98653,1170.67707,-7027.33499,2572.0544,-11866.02752,-24516.40404,-1658.5591,-55259.34717,-6297.53233,-20910.2043,6599.44288,-2574.72015,8985.96654,16809.23378,-7031.63269,-23970.6918,1447.41022,-3142.2573,-26801.66071,-22177.12532,-7472.90489,-4298.00031,3981.42782,55342.78299,28406.38398,-12549.86618,7781.19202,8627.86149,17342.77933,1
-10.58467,-4.58372,-12.30729,-5.03178,-12.24686,-6.98748,-1377.62016,3652.00608,3015.59752,-6768.27187,-1562.9372,-3543.65729,-43.69583,1969.30428,610.91044,-2959.82722,2570.72504,-4792.03456,2885.05287,-2277.29184,2224.73333,642.55827,729.66468,1843.19407,260.05127,-9226.20692,5091.01457,13903.09973,-21840.58079,-5172.45435,-9286.70072,5962.00357,956.28994,-11082.84041,12186.97515,14107.08428,5805.01244,608.09047,-3604.79746,-3036.18811,6101.55908,6723.66867,-5716.51497,19429.10779,4445.04725,8345.43735,-14901.82081,193.82615,1879.1333,-5539.31057,3609.99815,-6994.19887,1254.65238,20068.42386,-7967.42166,5910.70342,21269.27008,25700.84692,-11554.81495,-378.16299,-14903.22316,-10778.72474,1025.96305,1865.63944,2523.58822,-48.6968,5971.29018,-567.10209,-10401.53018,10889.92388,19565.77733,6207.12838,1370.8373,-7013.46968,2961.16168,-12038.45415,-24298.71736,-1534.52144,-55415.88636,-5856.04743,-20975.11812,6344.51893,-2849.74742,8718.68331,15673.58946,-7436.45757,-24055.22833,1928.94719,-3195.39646,-26097.69199,-21597.32425,-7608.93048,-4067.71264,5124.12341,55444.01985,28183.35527,-12785.9497,7532.96601,8295.33339,17565.28756,1
-10.2357,-4.3873,-12.69202,-5.25243,-11.69932,-7.05613,-1379.03877,3653.18571,3001.67253,-6761.15772,-1538.49535,-3548.59515,-18.72999,1992.07919,608.77654,-2905.85001,2597.74558,-4748.04083,2871.15446,-2270.78381,2220.32036,684.50567,755.36199,1853.36595,332.17844,-9288.43939,5119.45026,13790.8192,-21761.64294,-5118.68628,-9317.90362,5984.53252,1016.92854,-11047.14428,12179.78724,14120.08291,5648.95602,601.21147,-3702.98732,-3217.03678,5961.2706,6975.65252,-5755.32008,19457.3365,4570.7055,8591.30165,-14559.56918,527.12403,2215.39161,-5492.42635,3265.2326,-7093.69575,1307.78027,20179.72594,-7983.11886,5675.59465,21335.41889,25716.9741,-11449.69096,-570.85182,-15143.8322,-10926.28734,686.48429,2326.6897,2660.05157,-207.92439,5810.44357,-750.86881,-10161.93614,11217.76163,19632.11792,6263.91422,971.76093,-7763.52316,2634.46176,-12522.96047,-24251.35962,-1026.12527,-55206.51596,-6392.49846,-20395.65826,6389.82198,-2633.66421,9133.30435,16352.01232,-7112.76682,-24000.53491,1604.54466,-2934.72922,-26069.70363,-21692.93624,-6735.83799,-4800.07363,4910.39178,55377.10468,28256.93538,-12603.97135,7715.11663,9181.24277,16826.16439,0
-10.84073,-4.71432,-12.35544,-4.42524,-11.76378,-7.08558,-1369.40894,3649.72158,3003.18862,-6776.5652,-1571.84482,-3554.55039,14.3928,1962.47206,599.00511,-2947.60566,2574.47837,-4749.61308,2875.39785,-2286.52442,2179.70187,667.43619,678.41953,1913.33053,330.85596,-9137.81853,5156.35356,13789.16666,-21840.12824,-5077.88518,-9308.82964,6135.1839,1019.15396,-10983.85826,12210.11439,14185.14855,5759.50323,605.44858,-3491.24107,-3015.50047,6051.61438,6804.48724,-5653.33769,19429.35926,4638.69886,8637.647,-14774.45618,328.42415,2396.71966,-5664.58949,3426.24001,-7118.70753,1519.92554,19636.99559,-8177.92146,5783.35474,21323.69496,25568.35105,-11491.25234,-497.48579,-15072.28471,-10577.82836,1031.55306,1890.8138,2610.13706,-192.36029,6319.71041,-392.89325,-10207.58334,10489.70894,19408.73326,5958.1041,1092.29698,-7168.6193,3017.71885,-12188.65144,-24131.48879,-1513.47969,-55703.79065,-6339.49856,-20809.7231,6122.01513,-2486.80281,9680.13857,15856.41127,-7550.61435,-24122.18511,1841.81823,-2414.83052,-25748.32765,-22354.56572,-7070.83944,-3820.89616,4183.72527,55693.22739,28575.62118,-12912.05536,7138.6014,8388.47787,17627.55362,1
-10.64653,-4.84817,-12.34906,-5.15796,-11.71277,-6.86267,-1380.79395,3644.23745,3001.94342,-6761.92124,-1557.52746,-3522.43912,-16.14857,1992.73531,608.6142,-2925.56638,2557.36396,-4748.10833,2872.25514,-2245.7024,2220.55883,632.36079,706.51189,1829.32334,294.82057,-9217.35276,5209.03919,13894.49197,-21766.56703,-5091.56387,-9401.06734,5958.65136,892.55357,-11011.1505,12109.01526,14220.39115,5895.87872,678.8806,-3593.43939,-3160.0962,6169.92821,6817.65323,-5694.98856,19645.4774,4548.52662,8656.64206,-14772.41908,413.50134,2314.7282,-5584.08143,3500.65636,-7144.8238,1164.43455,19854.93189,-7925.28788,5536.62158,21223.25012,25860.12949,-11429.30138,-27.37836,-14627.42995,-10597.7451,876.17258,2202.96068,2235.23183,139.20979,6103.41696,-420.04955,-10093.55419,10769.82182,19549.44194,5742.21654,1330.69396,-7045.90475,2758.03389,-12484.00299,-24310.43266,-1545.6188,-54881.70474,-6738.07354,-20238.7297,6427.8591,-2865.77872,9158.3912,16979.67667,-7052.60717,-23958.27667,1525.56063,-3008.16904,-26057.14371,-21770.68315,-7147.28008,-4084.47544,4573.48716,55235.18609,28247.31157,-13276.14044,7664.51277,7869.65248,17973.53277,1
-10.75954,-5.09108,-12.28332,-4.894,-12.18819,-7.17365,-1372.15699,3646.74688,3013.58836,-6762.82531,-1571.73074,-3578.70091,-12.91581,1991.35462,646.07324,-2900.55853,2608.44247,-4735.76591,2853.0089,-2309.23556,2199.35135,720.6681,622.19287,1888.64337,308.12466,-9268.54672,5139.90851,13901.80851,-21827.65908,-5161.65511,-9354.41081,5939.97789,851.2895,-11155.72676,12150.10153,14159.59134,5925.75422,476.41508,-3641.51635,-3309.44073,5984.27545,6659.7552,-5917.65788,19712.65801,4729.40585,8476.83218,-14579.41618,339.2509,2136.04833,-5736.05224,3553.23998,-7203.42185,1307.47569,19910.58402,-8222.52858,6011.15222,21469.18229,25488.18141,-11431.24454,-513.17641,-14997.69324,-10768.26118,845.51355,2173.43092,2519.23179,-192.08763,5750.18767,-689.74242,-10425.14408,10665.7712,19139.74393,6183.71177,1136.16567,-7298.98267,2536.34555,-11806.54543,-23826.79716,-1556.40812,-56181.39443,-6268.65751,-20109.54757,6690.49004,-3030.32309,9400.36697,16494.132,-6605.51654,-23874.61162,1901.35047,-2955.19576,-26535.1509,-20985.41604,-7245.65357,-3727.26398,4203.08242,54833.56127,28991.22013,-13117.05696,7237.33987,8500.47079,17310.99262,1
-11.10388,-4.20731,-12.83811,-4.71176,-11.79461,-6.28458,-1375.56418,3648.89458,3010.87118,-6745.04995,-1573.13813,-3563.52752,-20.92023,1965.76488,652.99013,-2917.16942,2629.80323,-4750.43729,2869.24384,-2260.73303,2153.73268,632.72048,721.50919,1849.54603,253.20932,-9211.60632,5165.45697,13838.34834,-21790.76384,-5036.89201,-9291.52632,6047.47225,908.67812,-11105.8728,12156.21759,14130.84412,5747.47099,596.04773,-3505.57791,-2977.61555,6155.13826,6760.31321,-5725.93309,19712.31656,4528.99426,8608.8422,-14476.42456,304.36514,2294.20816,-5681.92132,3442.8931,-7061.24692,1450.76699,19964.05397,-8214.04583,5658.66158,21232.68693,25782.70054,-11267.00114,-692.06074,-14798.67618,-10872.82464,985.10559,2104.25799,2481.4499,-408.72439,5624.59764,-365.73087,-10438.47349,10982.9377,19618.37808,5988.98548,794.91217,-6924.86708,3120.06289,-12294.45711,-24194.30778,-1738.29626,-55727.08798,-6609.6049,-20546.6777,5897.79019,-3064.09407,9000.84124,16020.91504,-7793.45345,-24320.14894,1142.50287,-3318.43205,-26011.48848,-22086.91079,-6982.22235,-3437.05503,4710.98976,55239.52286,28961.86493,-13088.45715,7926.50939,8508.34735,17535.52076,1
-9.93343,-4.49449,-12.12496,-5.17274,-11.66565,-7.19821,-1375.00614,3637.87526,3023.14867,-6759.11454,-1578.20318,-3565.78076,-25.48014,1974.04953,630.61431,-2916.49466,2554.2489,-4740.91644,2881.68333,-2327.40022,2174.24329,747.94493,699.54058,2012.87138,206.70092,-9299.113,5094.74931,13911.05423,-21681.30317,-5138.39245,-9395.47801,6060.32489,869.6403,-11186.49151,12221.31093,14131.82864,5736.77562,638.59731,-3671.27016,-3008.83946,6047.94363,7113.16859,-5775.59538,19386.51949,4323.95694,8773.7659,-14602.00161,-1.29423,2256.41663,-5369.34859,3356.02771,-7086.4681,1362.52534,19988.78079,-8035.70774,5882.49964,21146.79913,25527.05694,-11278.86461,-404.75047,-14855.59762,-10742.38411,689.44632,2261.93437,2618.43081,161.6739,6123.95752,-341.91406,-10348.71942,10803.11687,19824.27958,6007.97741,1645.91233,-7270.89461,3177.77277,-12159.62278,-24167.73547,-1347.25105,-55898.49249,-6405.52934,-20267.00858,6228.60313,-2701.39532,9354.32351,16319.03221,-7748.74249,-24522.35306,2278.03078,-2874.60886,-26300.07056,-21560.05447,-7721.37701,-4452.41228,5181.47956,56328.7933,28141.90204,-13004.53555,7438.35048,8656.19052,17066.05029,0
-10.52153,-4.68722,-11.87708,-5.11052,-11.84081,-6.8053,-1375.11328,3650.46666,3021.01531,-6773.27271,-1545.16232,-3569.30285,-28.9679,2000.00895,653.35244,-2892.12911,2593.91596,-4767.8171,2905.33525,-2324.33375,2136.03756,694.79517,707.80289,1807.25378,327.17999,-9265.26263,5131.73633,13886.80532,-21884.23922,-5092.59597,-9373.29951,6025.98526,941.45345,-11136.97361,12216.27126,14042.49531,5849.3621,449.87749,-3760.54706,-3304.60027,6202.43613,6731.79129,-5645.40196,19687.08522,4632.80911,8562.75982,-14774.16574,571.604,2338.64911,-5672.85592,3346.25342,-7150.03886,1476.53382,20134.00656,-7920.67937,5985.30008,21224.20551,25590.08185,-11306.00891,-247.67136,-14822.12315,-10879.05634,658.25823,2004.04872,2519.2506,-177.29498,5529.59795,-522.78238,-10605.72041,10484.48956,19409.95125,6271.35466,1200.94723,-6804.57361,2914.08211,-12329.276,-24271.14043,-1933.84809,-55465.62659,-6342.55288,-20167.53704,6545.67086,-3344.03679,9100.67975,16392.8993,-7170.35188,-24317.03714,1527.54292,-3613.37507,-25609.67449,-21970.52768,-7521.92853,-4340.79413,4382.33244,54839.7855,29044.05438,-12748.34496,7667.37993,8560.69611,17975.87997,0
-10.36492,-4.6703,-12.03012,-4.8136,-11.5418,-7.48987,-1372.47307,3641.42059,3007.57681,-6776.47324,-1579.44818,-3562.95177,5.99548,2008.83021,654.64321,-2921.77658,2601.49177,-4764.02955,2852.18948,-2234.30322,2120.19343,582.15342,697.08128,1919.91982,334.90298,-9206.6168,5216.05627,13919.90839,-21986.72385,-5146.14471,-9365.5164,5911.00171,963.37189,-11224.35184,12222.02898,14232.16805,5773.78623,640.30146,-3706.14329,-3152.08481,6005.02767,6883.95295,-5789.32556,19371.56362,4725.911,8740.55826,-14607.37427,242.01498,2385.01037,-5561.53887,3573.75048,-7076.62333,1188.96723,20049.82093,-8276.992,5925.68129,21110.82939,26026.68496,-11327.841,-1065.7556,-15188.46808,-10461.99831,1056.02901,1712.10261,2454.69796,370.84457,6643.99014,41.5352,-10612.51786,10645.82767,19601.41785,6133.46209,1465.59609,-7070.38853,3517.82664,-12454.7946,-24397.22602,-1482.11565,-55568.78839,-6335.16256,-20608.50567,6216.68375,-2907.92412,9467.54333,15855.47923,-6895.66097,-24294.45437,1461.48937,-2646.56803,-26614.58931,-21986.27638,-6768.0617,-3866.76001,4594.92143,55152.51004,28104.43035,-12957.03515,8319.83854,8201.43934,17611.17317,0
